% Moku:Pro Data Logger
% Input A
% Input B
% Input C
% Input D
% Acquisition rate: 5.0000000000e+05 Hz, Normal mode, trigger: Input B, level: 10.00 mV
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2025-01-16 T 01:36:54 +1100
% Time (s), Input A (V), Input B (V), Input C (V), Input D (V)
1.4704000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4704200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4704400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4704600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4704800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4705000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4705200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4705400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4705600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4705800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4706000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4706200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4706400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4706600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4706800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4707000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4707200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4707400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4707600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4707800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4708000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4708200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4708400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4708600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4708800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4709000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4709200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4709400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4709600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4709800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4710000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4710200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4710400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4710600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4710800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4711000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4711200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4711400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4711600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4711800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4712000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4712200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4712400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4712600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4712800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4713000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4713200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4713400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4713600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4713800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4714000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4714200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4714400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4714600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4714800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4715000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4715200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4715400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4715600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4715800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4716000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4716200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4716400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4716600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4716800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4717000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4717200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4717400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4717600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4717800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4718000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4718200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4718400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4718600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4718800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4719000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4719200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4719400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4719600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4719800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4720000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4720200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4720400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4720600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4720800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4721000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4721200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4721400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4721600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4721800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4722000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4722200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4722400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4722600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4722800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4723000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4723200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4723400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4723600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4723800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4724000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4724200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4724400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4724600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4724800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4725000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4725200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4725400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4725600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4725800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4726000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4726200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4726400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4726600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4726800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4727000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4727200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4727400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4727600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4727800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4728000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4728200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4728400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4728600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4728800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4729000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4729200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4729400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4729600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4729800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4730000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4730200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4730400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4730600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4730800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4731000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4731200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4731400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4731600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4731800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4732000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4732200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4732400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4732600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4732800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4733000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4733200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4733400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4733600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4733800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4734000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4734200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4734400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4734600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4734800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4735000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4735200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4735400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4735600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4735800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4736000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4736200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4736400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4736600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4736800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4737000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4737200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4737400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4737600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4737800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4738000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4738200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4738400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4738600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4738800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4739000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4739200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4739400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4739600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4739800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4740000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4740200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4740400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4740600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4740800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4741000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4741200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4741400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4741600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4741800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4742000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4742200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4742400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4742600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4742800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4743000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4743200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4743400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4743600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4743800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4744000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4744200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4744400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4744600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4744800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4745000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4745200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4745400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4745600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4745800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4746000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4746200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4746400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4746600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4746800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4747000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4747200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4747400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4747600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4747800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4748000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4748200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4748400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4748600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4748800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4749000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4749200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4749400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4749600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4749800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4750000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4750200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4750400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4750600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4750800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4751000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4751200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4751400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4751600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4751800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4752000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4752200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4752400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4752600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4752800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4753000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4753200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4753400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4753600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4753800000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4754000000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4754200000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4754400000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
1.4754600000e-01, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
